user_id,date,departure_time,day_of_week,distance_km,traffic_multiplier,peak_hour,mode,mode_encoded,eta_minutes,home_location_name,home_latitude,home_longitude,office_location_name,office_latitude,office_longitude
U039,2024-01-30,07:10,1,2.6,1.19,0,Bicycle,2,13.22,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-01-31,17:31,2,9.83,0.93,1,Bike,3,10.3,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-01,16:14,3,14.05,1.14,0,Walking,1,185.99,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-02,03:16,4,4.82,1.09,0,Bicycle,2,23.74,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-03,12:41,5,6.03,1.39,0,Bicycle,2,26.23,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-04,15:13,6,11.81,0.94,0,Walking,1,113.9,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-05,06:58,0,6.42,1.04,0,Walking,1,96.08,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-06,12:53,1,5.87,1.6,0,Car,0,14.9,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-07,02:15,2,14.79,1.57,0,Walking,1,241.45,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-08,22:52,3,8.2,1.53,0,Car,0,22.2,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-09,04:16,4,2.49,1.1,0,Bicycle,2,8.5,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-10,16:38,5,10.72,1.25,0,Bicycle,2,44.24,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-11,09:40,6,14.56,1.19,1,Bicycle,2,74.48,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-12,10:42,0,8.76,1.21,0,Car,0,15.63,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-13,07:24,1,3.03,0.91,0,Bicycle,2,8.31,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-14,13:36,2,6.46,1.49,0,Bicycle,2,29.67,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-15,14:26,3,13.94,0.99,0,Walking,1,155.94,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-16,22:47,4,13.15,1.02,0,Car,0,13.49,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-17,12:45,5,8.66,1.5,0,Bike,3,14.12,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-18,06:56,6,4.94,1.27,0,Bike,3,6.83,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-19,04:52,0,12.55,1.19,0,Bike,3,20.58,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-20,06:23,1,14.17,1.47,0,Car,0,21.75,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-21,22:46,2,7.03,1.03,0,Walking,1,75.11,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-22,17:26,3,12.77,1.25,1,Bicycle,2,53.97,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-23,13:28,4,6.17,1.06,0,Car,0,8.94,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-24,18:01,5,14.84,1.53,1,Car,0,25.84,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-25,00:14,6,3.32,1.27,0,Walking,1,53.03,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-26,18:18,0,14.51,1.05,1,Car,0,25.38,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-27,17:45,1,10.39,1.44,1,Bicycle,2,61.07,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-28,15:48,2,6.18,1.45,0,Car,0,11.05,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-02-29,20:43,3,14.7,1.17,0,Walking,1,180.55,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-01,21:04,4,12.04,1.49,0,Bicycle,2,68.53,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-02,04:14,5,7.6,1.25,0,Bicycle,2,40.54,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-03,18:58,6,7.01,1.12,1,Car,0,13.54,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-04,06:55,0,5.86,1.41,0,Bike,3,10.95,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-05,01:24,1,4.52,1.05,0,Bike,3,4.77,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-06,22:10,2,12.45,1.1,0,Bike,3,14.62,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-07,04:24,3,8.15,1.15,0,Bike,3,12.27,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-08,21:06,4,4.66,0.98,0,Bike,3,5.39,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-09,01:24,5,13.6,1.55,0,Car,0,24.51,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-10,15:34,6,6.54,1.05,0,Walking,1,90.06,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-11,00:56,0,10.66,1.35,0,Bicycle,2,48.04,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-12,08:32,1,4.93,1.26,1,Bike,3,7.52,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-13,23:01,2,6.67,1.16,0,Bicycle,2,23.66,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-14,15:03,3,5.52,1.21,0,Bicycle,2,20.97,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-15,12:36,4,5.72,1.52,0,Bike,3,9.94,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-16,22:06,5,3.05,1.22,0,Bike,3,4.3,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-17,16:33,6,10.46,1.55,0,Walking,1,216.86,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-18,00:14,0,8.2,1.06,0,Bike,3,9.39,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-19,10:47,1,11.2,1.28,0,Bike,3,18.53,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-20,05:56,2,3.04,1.32,0,Bicycle,2,16.46,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-21,09:23,3,7.93,1.34,1,Walking,1,119.31,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-22,00:14,4,4.06,1.35,0,Walking,1,71.75,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-23,06:48,5,12.92,1.07,0,Car,0,16.95,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-24,03:30,6,14.3,1.39,0,Walking,1,216.12,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-25,10:55,0,11.8,1.14,0,Bicycle,2,44.76,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-26,05:15,1,7.06,1.32,0,Bike,3,12.91,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-27,22:36,2,7.42,1.35,0,Bicycle,2,46.66,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-28,01:52,3,9.81,1.5,0,Bicycle,2,54.25,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-29,20:01,4,4.77,0.98,0,Walking,1,47.04,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U039,2024-03-30,00:23,5,11.52,1.36,0,Car,0,15.88,8304 Haynes Overpass Apt. 353,12.819229,77.70595,Arnold Inc,13.046266,77.760968
U040,2024-01-01,18:17,0,5.85,1.04,1,Bicycle,2,20.63,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-02,07:27,1,8.78,1.18,0,Bike,3,13.98,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-03,15:19,2,11.95,0.94,0,Bike,3,12.37,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-04,09:31,3,11.92,1.05,1,Bicycle,2,43.19,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-05,14:21,4,7.28,1.38,0,Bicycle,2,30.56,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-06,07:28,5,13.86,0.96,0,Bike,3,17.65,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-07,05:42,6,8.26,0.92,0,Car,0,8.4,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-08,16:34,0,7.59,1.03,0,Walking,1,80.82,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-09,17:29,1,6.78,0.95,1,Walking,1,70.27,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-10,06:22,2,5.45,1.12,0,Car,0,6.81,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-11,21:49,3,12.97,1.43,0,Bicycle,2,66.47,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-12,22:15,4,4.72,1.58,0,Bicycle,2,34.81,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-13,06:32,5,6.58,1.51,0,Walking,1,99.73,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-14,08:19,6,12.81,1.38,1,Bicycle,2,70.19,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-15,09:12,0,6.26,1.35,1,Walking,1,117.54,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-16,09:31,1,10.09,1.22,1,Walking,1,163.51,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-17,10:52,2,6.29,1.25,0,Car,0,12.35,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-18,15:01,3,14.15,1.23,0,Bike,3,21.77,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-19,14:46,4,10.37,0.96,0,Walking,1,115.46,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-20,22:32,5,4.46,1.5,0,Bicycle,2,32.36,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-21,13:03,6,7.52,1.56,0,Car,0,14.35,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-22,19:55,0,8.41,1.32,0,Car,0,16.63,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-23,23:11,1,9.74,1.01,0,Car,0,13.63,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-24,11:47,2,11.47,1.39,0,Car,0,21.22,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-25,04:09,3,5.55,1.02,0,Walking,1,79.63,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-26,21:34,4,2.49,1.11,0,Walking,1,30.63,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-27,21:33,5,14.37,1.36,0,Bike,3,28.81,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-28,15:11,6,4.15,0.97,0,Car,0,5.45,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-29,02:57,0,13.25,1.36,0,Car,0,32.91,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-30,09:53,1,12.23,1.0,1,Walking,1,152.88,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-01-31,07:45,2,6.73,1.35,0,Car,0,9.65,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-01,17:32,3,11.43,1.57,1,Car,0,22.31,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-02,02:50,4,2.46,1.32,0,Walking,1,37.0,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-03,09:54,5,5.9,1.28,1,Bike,3,7.92,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-04,15:52,6,5.44,1.56,0,Bicycle,2,26.88,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-05,11:28,0,10.65,1.21,0,Walking,1,180.92,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-06,14:10,1,14.11,1.08,0,Walking,1,162.77,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-07,21:17,2,14.93,1.35,0,Bike,3,22.67,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-08,17:56,3,2.46,1.14,1,Bike,3,3.96,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-09,07:26,4,7.78,1.37,0,Walking,1,110.72,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-10,19:50,5,7.71,1.23,0,Walking,1,130.95,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-11,17:07,6,6.11,1.49,1,Walking,1,122.69,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-12,14:50,0,14.18,1.08,0,Car,0,23.24,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-13,20:55,1,7.96,1.32,0,Car,0,13.22,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-14,21:48,2,3.18,1.59,0,Bike,3,7.37,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-15,21:09,3,9.86,1.39,0,Bike,3,19.1,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-16,19:37,4,9.35,1.31,0,Walking,1,133.35,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-17,13:22,5,7.83,1.45,0,Walking,1,116.96,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-18,17:04,6,6.67,1.55,1,Car,0,14.16,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-19,08:25,0,6.49,1.2,1,Car,0,8.43,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-20,22:41,1,6.71,1.26,0,Car,0,8.87,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-21,13:11,2,2.14,1.59,0,Bike,3,3.96,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-22,11:52,3,10.43,0.92,0,Bicycle,2,30.72,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-23,06:17,4,13.57,0.91,0,Car,0,17.49,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-24,23:47,5,13.39,1.08,0,Car,0,15.49,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-25,18:13,6,13.17,1.52,1,Bicycle,2,86.39,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-26,20:04,0,7.58,1.3,0,Bike,3,12.34,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-27,22:36,1,13.92,1.34,0,Bicycle,2,58.18,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-28,20:04,2,4.5,1.44,0,Bicycle,2,31.74,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-02-29,13:23,3,4.69,1.06,0,Car,0,6.19,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-01,04:15,4,2.73,1.47,0,Car,0,7.21,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-02,22:32,5,9.36,1.39,0,Car,0,16.29,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-03,07:24,6,5.29,1.44,0,Bicycle,2,25.08,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-04,09:16,0,4.2,1.1,1,Walking,1,54.28,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-05,17:57,1,6.51,1.3,1,Bike,3,9.41,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-06,12:21,2,6.58,1.09,0,Bicycle,2,31.11,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-07,02:18,3,11.01,1.54,0,Car,0,25.14,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-08,01:51,4,13.55,0.93,0,Car,0,14.64,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-09,18:23,5,5.52,1.17,1,Bike,3,8.51,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-10,19:38,6,13.19,1.27,0,Car,0,21.73,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-11,21:48,0,11.59,0.99,0,Bike,3,13.41,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-12,18:32,1,8.3,1.56,1,Bicycle,2,55.05,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-13,08:26,2,14.07,1.4,1,Walking,1,213.17,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-14,06:02,3,8.49,1.55,0,Walking,1,188.74,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-15,19:27,4,3.29,1.5,0,Bike,3,6.55,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-16,06:38,5,8.87,1.38,0,Walking,1,134.4,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-17,10:14,6,6.02,1.54,0,Car,0,12.4,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-18,17:09,0,4.27,1.09,1,Walking,1,60.67,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-19,02:05,1,6.39,1.16,0,Car,0,9.27,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-20,09:08,2,14.9,1.32,1,Bike,3,29.41,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-21,05:44,3,7.74,1.51,0,Car,0,17.29,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-22,08:50,4,9.88,1.07,1,Walking,1,122.37,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-23,03:58,5,3.86,1.46,0,Car,0,9.77,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-24,15:37,6,7.36,1.35,0,Car,0,11.89,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-25,17:37,0,2.6,1.25,1,Car,0,4.15,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-26,05:40,1,8.54,1.46,0,Bicycle,2,59.41,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-27,13:29,2,2.64,0.98,0,Car,0,4.54,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-28,20:20,3,14.87,1.5,0,Walking,1,287.43,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-29,18:43,4,13.33,1.12,1,Bike,3,15.49,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U040,2024-03-30,00:18,5,2.91,1.18,0,Bike,3,5.09,20500 Reid Prairie Apt. 296,13.095595,77.631936,Moran Ltd,13.016666,77.630665
U041,2024-01-01,14:49,0,10.67,1.14,0,Bike,3,15.58,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-02,15:14,1,8.61,1.5,0,Car,0,16.29,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-03,04:49,2,14.23,1.26,0,Bicycle,2,64.21,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-04,20:04,3,6.59,1.19,0,Bike,3,10.11,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-05,16:07,4,11.0,1.06,0,Car,0,11.95,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-06,18:05,5,4.29,1.04,1,Bike,3,5.07,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-07,14:57,6,9.25,1.36,0,Car,0,15.21,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-08,11:51,0,9.82,0.9,0,Bicycle,2,40.12,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-09,11:05,1,8.43,1.15,0,Bicycle,2,33.25,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-10,03:51,2,7.43,1.26,0,Bike,3,10.8,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-11,03:04,3,3.09,1.1,0,Bike,3,4.21,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-12,12:17,4,5.09,1.53,0,Car,0,7.86,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-13,15:56,5,11.15,1.14,0,Bicycle,2,54.71,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-14,23:33,6,13.52,1.26,0,Bike,3,18.33,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-15,06:40,0,14.47,1.29,0,Bike,3,24.16,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-16,23:11,1,12.49,1.52,0,Bicycle,2,81.56,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-17,20:59,2,14.92,1.58,0,Walking,1,273.27,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
U041,2024-01-18,03:44,3,5.2,0.97,0,Bike,3,6.19,67259 Kaitlyn Junctions Apt. 547,12.839234,77.589153,Aguilar-Hunter,12.953253,77.745052
